0.74730803387468	0.3610767733121971	0.7610048276533423	0.03517333494545061	0.653989394318334	0.42398821579925294	0.5965974998552741	0.13319103819521572	0.8715172986132177	0.08358397670282713	A
0.019674940296084853	0.20883879140765804	0.6826092601931636	0.8165128311222637	0.04478358302009966	0.8556984509438613	0.7631971971742662	0.913785287932626	0.9414778117181265	0.24222210398595245	B
0.8754017698389168	0.743573536399077	0.4385096428360491	0.9183262160982825	0.004191386939821906	0.11691476777492538	0.30424460282523347	0.003390621295188412	0.054223955282905356	0.632817868494048	A
0.6817821086578237	0.6026052891991558	0.4723379093335025	0.04948882347832151	0.7460209900402763	0.5986551181497675	0.9539706632786289	0.48562440467480417	0.3879101271011556	0.08995356501091278	A
0.3518949613040757	0.5176765346797096	0.9301055961736485	0.02562768801668458	0.21209850651688256	0.2856448701885602	0.7439465382246364	0.3139139919552001	0.8314827908746169	0.8182592943091699	B
0.8501858118973392	0.061286382086764624	0.6901691987939615	0.05220524330742071	0.5650983997819615	0.2174652664573301	0.8603417607057195	0.6869945451845346	0.10596436114064	0.986053549592205	B
0.41272729406684583	0.8005901293529033	0.20604671689175402	0.0020985237268844603	0.4955599950111561	0.8370220655259448	0.8453859865641573	0.2892989120640721	0.27645408835585805	0.07625909368524975	B
0.9004070848956792	0.22762539920804992	0.4579475213485339	0.7349891036535227	0.5107574860385281	0.9623825709768304	0.04788321720580535	0.8310748485426082	0.1397296853579647	0.9810607996726416	B
0.6693840952534638	0.8823232493733293	0.5780402147865948	0.9358942956575694	0.39543581462896127	0.22621280246087794	0.2002951883274383	0.09369100150117371	0.057721256244284924	0.36218584018525524	A
0.6461373675782522	0.7364826258047923	0.2796819575148768	0.26627905501252747	0.8973571246018921	0.20416234188652116	0.8406451256985272	0.6100228762999603	0.3321699638507517	0.3586493408474736	A
0.7852501558186866	0.6144686670587819	0.3522757948675378	0.5622723064105675	0.9050362032393023	0.09907938571428587	0.7313464737483641	0.883610981755757	0.5804975338687111  0.05952910551527901	A
0.2610346362558209	0.9025470056387577	0.5327409850838078	0.12870701709668786	0.4141565108751728	0.7530414927576908	0.08074570453419683	0.6267998190891673	0.6911362499080459  0.619661770599592	B
0.9288214165115892	0.6464918444657559	0.7313680612971889	0.3743396565915489	0.8642002519936262	0.8292419509951031	0.7484767324255341	0.5092941113895307	0.7078816624921976	0.6004785146354774	A
0.384213986112256	0.12823982747475615	0.892958376697133	0.9337377868720428	0.03523383938187685	0.6223160324240606	0.3371766139446982	0.06421019580439136	0.9114257828724955	0.1786943330730245	A
0.14631239351821657	0.14269844063781822	0.16977946270324984	0.046628935675347094	0.23920784240120652	0.001963652745172073	0.051599430655478784	0.7761907220186913	0.5010414577204955	0.6859587270627489	B
